"単位[MW平均]","","","供給力"
"DATE","TIME","エリア需要","原子力","火力（ＬＮＧ）","火力（石炭）","火力（石油）","火力（その他）","水力","地熱","バイオマス","太陽光発電実績","太陽光出力制御量","風力発電実績","風力出力制御量","揚水","蓄電池","連系線","その他","合計"
"20251021","22:00","8426","2630","968","3904","100","38","318","112","648","0","0","214","0","-146","-8","556","212","8434"
"20251021","22:30","8352","2628","1074","3912","98","34","300","114","644","0","0","208","0","-308","-2","544","212","8370"
"20251021","23:00","8156","2624","972","3910","90","26","284","114","644","0","0","196","0","-326","6","584","214","8170"
"20251021","23:30","8084","2630","1088","3908","90","26","286","114","646","0","0","190","0","-520","12","584","212","8098"
"20251021","24:00","7854","2630","926","3914","88","26","280","114","652","0","0","194","0","-562","4","608","214","7872"
"20251022","0:30","7604","2640","822","3918","86","26","284","116","648","0","0","202","0","-600","-2","728","212","7624"
"20251022","1:00","7326","2652","750","3910","80","26","292","112","646","0","0","174","0","-618","-16","884","214","7338"
"20251022","1:30","7260","2668","866","3918","82","26","302","116","646","0","0","176","0","-850","-20","860","212","7282"
"20251022","2:00","7122","2682","784","3906","78","26","300","112","646","0","0","156","0","-934","-8","828","212","7132"
"20251022","2:30","7176","2700","854","3914","80","26","320","114","648","0","0","172","0","-942","-8","892","212","7198"
"20251022","3:00","7362","2712","828","3914","76","28","324","112","648","0","0","174","0","-936","-10","708","210","7372"
"20251022","3:30","7578","2730","844","3916","80","26","304","114","650","0","0","172","0","-886","-6","556","210","7598"
"20251022","4:00","7766","2742","820","3908","80","26","296","112","650","0","0","166","0","-876","2","360","212","7778"
"20251022","4:30","8016","2750","874","3914","82","26","336","114","650","0","0","192","0","-720","2","396","212","8036"
"20251022","5:00","8262","2772","918","3910","80","26","406","112","648","0","0","180","0","-600","0","388","210","8274"
"20251022","5:30","8464","2786","928","3912","86","26","488","114","648","0","0","192","0","-342","6","572","210","8482"
"20251022","6:00","8460","2798","706","3912","86","24","504","112","648","0","0","170","0","-280","-2","416","212","8474"
"20251022","6:30","8444","2814","862","3914","90","26","494","114","648","0","0","180","0","-290","2","600","212","8466"
"20251022","7:00","8392","2832","800","3908","92","26","464","114","654","0","0","170","0","-266","-28","576","212","8402"
"20251022","7:30","8362","2846","794","3904","96","26","380","114","650","20","0","192","0","-40","-20","792","212","8382"
"20251022","8:00","8522","2862","990","3910","100","30","366","112","646","66","0","204","0","112","-12","1064","210","8532"
"20251022","8:30","8852","2878","1086","3914","106","38","364","106","644","218","0","222","0","316","-2","1224","210","8876"
"20251022","9:00","9202","2888","1116","3908","108","36","356","82","640","406","0","206","0","360","12","1116","208","9210"
"20251022","9:30","9568","2910","1064","3908","110","38","334","62","634","594","0","198","0","294","8","768","202","9588"
"20251022","10:00","9570","2916","1102","3906","112","36","330","58","636","760","0","180","0","276","18","948","200","9582"
"20251022","10:30","9510","2920","1076","3912","110","38","326","62","634","964","0","182","0","362","24","1280","200","9530"
"20251022","11:00","9578","2918","1092","3902","108","38","328","58","636","1126","0","170","0","420","24","1432","202","9590"
"20251022","11:30","9518","2922","1100","3912","110","38","338","60","636","1234","0","162","0","240","6","1416","200","9542"
"20251022","12:00","9452","2912","1078","3908","106","38","334","58","638","1252","0","150","0","246","2","1464","202","9460"
"20251022","12:30","9110","2916","1010","3910","106","38","318","60","638","1314","0","142","0","34","-4","1552","200","9130"
"20251022","13:00","8976","2918","874","3906","104","42","306","58","636","1318","0","142","0","0","14","1532","202","8988"
"20251022","13:30","9400","2912","1072","3916","108","38","304","62","646","1282","0","136","0","140","10","1408","204","9422"
"20251022","14:00","9474","2912","1100","3908","108","40","308","58","644","1158","0","138","0","328","2","1424","204","9484"
"20251022","14:30","9530","2918","1102","3908","110","40","322","62","646","1010","0","138","0","702","6","1616","204","9552"
"20251022","15:00","9498","2918","1130","3904","110","42","330","60","646","860","0","154","0","732","6","1592","208","9508"
"20251022","15:30","9394","2912","1158","3908","112","38","350","60","648","648","0","162","0","592","-24","1356","206","9414"
"20251022","16:00","9380","2914","1248","3900","114","68","432","60","644","496","0","158","0","566","-34","1380","206","9392"
"20251022","16:30","9456","2916","1228","3908","114","68","726","70","648","314","0","158","0","658","-28","1512","206","9474"
"20251022","17:00","9440","2910","1246","3906","114","72","834","82","650","110","0","152","0","866","-34","1664","210","9454"
"20251022","17:30","9510","2914","1238","3910","116","68","848","102","648","34","0","160","0","1002","-32","1692","212","9528"
"20251022","18:00","9576","2916","1234","3908","122","70","690","118","648","0","0","164","0","1196","-36","1652","212","9590"
"20251022","18:30","9678","2912","1248","3910","122","72","616","116","646","16","0","178","0","1096","22","1472","214","9696"
"20251022","19:00","9588","2914","1204","3910","122","70","520","114","652","16","0","180","0","794","32","1144","218","9602"
"20251022","19:30","9354","2916","1204","3908","118","72","484","116","650","4","0","194","0","402","-4","904","218","9378"
"20251022","20:00","9078","2912","1178","3902","112","50","458","112","650","0","0","176","0","244","-20","904","216","9086"
"20251022","20:30","8900","2914","1182","3908","112","40","390","116","648","0","0","188","0","274","32","1096","214","8922"
"20251022","21:00","8754","2920","1142","3912","108","44","366","112","650","0","0","194","0","170","28","1096","214","8764"
"20251022","21:30","8568","2924","914","3906","106","50","364","116","648","0","0","182","0","148","20","1000","212","8590"
"20251022","22:00","8358","2918","826","3830","96","42","366","114","648","0","0","184","0","118","-32","956","214","8368"
"20251022","22:30","8278","2918","852","3888","98","34","342","116","644","0","0","184","0","136","-22","1104","214","8300"
"20251022","23:00","8100","2916","684","3894","90","24","348","110","654","0","0","188","0","122","-6","1128","214","8110"
"20251022","23:30","8026","2922","758","3796","90","24","356","116","650","0","0","180","0","162","22","1240","214","8050"
"20251022","24:00","7768","2914","590","3652","86","28","376","112","648","0","0","174","0","118","-8","1128","214","7776"
"20251023","0:30","7524","2924","654","3574","86","28","396","112","648","0","0","190","0","154","12","1448","214","7544"
"20251023","1:00","7210","2940","548","3310","84","32","396","114","648","0","0","186","0","122","8","1380","214","7222"
"20251023","1:30","7162","2950","570","3468","80","28","382","114","646","0","0","202","0","148","-10","1608","214","7184"
"20251023","2:00","7096","2966","548","3488","78","30","386","112","648","0","0","196","0","120","0","1680","214","7106"
"20251023","2:30","7182","2980","552","3486","80","28","390","112","644","0","0","180","0","160","6","1624","214","7208"
"20251023","3:00","7370","2990","622","3678","78","26","384","114","648","0","0","160","0","138","-26","1648","212","7376"
"20251023","3:30","7550","3006","548","3758","80","28","430","112","650","0","0","174","0","128","-22","1536","212","7568"
"20251023","4:00","7842","3018","598","3606","80","28","462","114","654","0","0","176","0","150","-24","1220","214","7856"
"20251023","4:30","8076","3034","664","3802","82","28","472","112","650","0","0","176","0","130","16","1284","212","8094"
"20251023","5:00","8318","3050","536","3884","82","28","538","114","650","0","0","172","0","118","-6","1048","214","8332"
"20251023","5:30","8430","3058","578","3912","86","30","576","112","648","0","0","170","0","120","28","1084","212","8446"
"20251023","6:00","8460","3080","562","3912","86","28","584","114","650","0","0","176","0","222","8","1160","214","8476"
"20251023","6:30","8392","3086","716","3916","88","30","576","114","648","0","0","180","0","228","-26","1360","214","8410"
"20251023","7:00","8286","3106","706","3910","94","34","570","112","652","14","0","182","0","182","-34","1440","212","8300"
"20251023","7:30","8202","3126","816","3826","96","30","504","114","650","262","0","190","0","358","-34","1928","212","8222"
"20251023","8:00","8180","3136","734","3432","96","32","410","112","656","746","0","204","0","216","-28","1768","212","8190"
"20251023","8:30","8546","3154","786","3172","104","40","400","112","642","1484","0","182","0","206","-28","1900","210","8564"
"20251023","9:00","8722","3164","684","2566","106","38","388","106","628","2204","0","172","0","-194","-34","1300","208","8736"
"20251023","9:30","9098","3180","624","2522","106","36","346","96","628","3042","0","170","0","-468","6","1380","206","9114"
"20251023","10:00","9190","3194","652","2266","100","40","322","96","630","3656","0","170","0","-1266","-6","852","204","9206"
"20251023","10:30","9000","3198","684","2202","100","38","304","94","628","4102","0","158","0","-1520","10","1184","204","9018"
"20251023","11:00","9174","3204","730","2064","100","38","292","92","626","4564","0","148","0","-1718","22","1180","206","9188"
"20251023","11:30","9218","3204","658","1852","102","36","272","94","622","4924","0","140","0","-1810","30","1096","206","9234"
"20251023","12:00","9260","3204","632","1722","100","34","262","90","584","5364","0","128","0","-1844","18","1224","206","9276"
"20251023","12:30","8980","3198","692","1504","102","34","288","92","552","5434","0","146","0","-1788","32","1488","206","9004"
"20251023","13:00","9100","3204","700","1666","98","36","286","92","552","5240","0","146","0","-1622","22","1516","204","9108"
"20251023","13:30","9148","3204","700","1848","104","34","290","94","552","4954","0","132","0","-1764","8","1192","204","9168"
"20251023","14:00","9284","3198","654","2198","108","58","292","90","584","4510","0","116","0","-1560","2","1160","206","9296"
"20251023","14:30","9422","3204","648","2476","106","74","302","94","630","3874","0","108","0","-1226","8","1064","208","9442"
"20251023","15:00","9408","3204","650","2736","108","76","300","90","640","3222","0","114","0","-824","-2","1104","208","9418"
"20251023","15:30","9444","3200","836","2892","110","76","312","94","644","2400","0","120","0","-304","-20","1104","208","9464"
"20251023","16:00","9434","3202","802","3372","112","72","362","102","650","1608","0","120","0","118","-32","1248","208","9448"
"20251023","16:30","9522","3202","812","3586","114","74","442","112","648","968","0","120","0","218","-26","932","208","9546"
"20251023","17:00","9358","3202","932","3904","118","72","600","110","652","436","0","118","0","440","-30","1400","212","9366"
"20251023","17:30","9496","3198","988","3908","118","74","678","112","656","114","0","124","0","756","-24","1400","212","9514"
"20251023","18:00","9588","3196","1100","3904","120","62","606","110","664","-6","0","122","0","916","-14","1392","214","9602"
"20251023","18:30","9634","3198","1136","3908","124","40","618","112","670","16","0","128","0","920","-10","1428","218","9650"
"20251023","19:00","9562","3198","1154","3910","122","42","562","110","670","4","0","148","0","538","-6","1092","218","9578"
"20251023","19:30","9352","3198","1132","3912","116","42","518","112","672","0","0","136","0","570","4","1256","212","9368"
"20251023","20:00","9084","3196","1136","3908","114","40","512","110","672","0","0","130","0","512","20","1464","214","9100"
"20251023","20:30","8968","3204","1144","3912","112","44","514","112","670","0","0","136","0","336","16","1424","212","8988"
"20251023","21:00","8754","3200","1124","3904","112","42","446","110","672","0","0","124","0","138","28","1344","210","8766"
"20251023","21:30","8602","3200","984","3912","106","40","412","112","670","0","0","126","0","146","4","1300","210","8622"
